sheet_0033	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0033/full/pct:50/0/default.jpg	151119a282a66e59cca7bc46b8d7caa713fd8797b9bd67793c3bb01cc785203a	1298771
sheet_0034	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0034/full/pct:50/0/default.jpg	e93f4dcacf57928d0c2599f80df1741f8d549b3b52ca06b963ea4b1f331f5852	1258350
sheet_0035	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0035/full/pct:50/0/default.jpg	dfeb34818ff0b6cfe28818bb214144c546e9081dd55f1a3fd4274d5108904103	1315941
sheet_0036	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0036/full/pct:50/0/default.jpg	574c3f7aed59da2a8f693f1f9e1da7f889156d5b1eb5271aad4a90ae2fde4eba	1217718
sheet_0037	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0037/full/pct:50/0/default.jpg	cda96057e8f5c315334cf01a210daf4587e11073d1a654f8e2ac224a614013ef	1256119
sheet_0038	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0038/full/pct:50/0/default.jpg	2b59daa27ec39268030a0c7cd53ea4852f5456ac380d3749fc7062c362117e34	1084504
sheet_0039	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0039/full/pct:50/0/default.jpg	ecf11aa672007757cea0a4a6c82010e758ed2c90f86d22b2e58e4664c42fa959	1262114
sheet_0040	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0040/full/pct:50/0/default.jpg	7b342372e58b420e164ea240f5502ad4d797e02191bcc8947d4fc5bfcf6d807d	1341290
sheet_0041	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0041/full/pct:50/0/default.jpg	1d510138cf837f2fd139fa61f2056e3e8f85ce4edb1752377c622e2377176149	1316557
sheet_0042	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0042/full/pct:50/0/default.jpg	4c89d78747450b44b9cb84e189fd197030332fb74adb5d13a2b4e23983f1bea3	1235207
sheet_0043	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0043/full/pct:50/0/default.jpg	ac358473a14c5a8465eae444b78477951096b9ec760233a4f35d34c66420956b	1364599
sheet_0044	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0044/full/pct:50/0/default.jpg	606039b3e29e1f329911a939e7107157a078ebad6f5bc6fc406cddc883d79b73	1288773
sheet_0045	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0045/full/pct:50/0/default.jpg	a1bc6bbc981abcbaea92b236d94e2041f560a4da7fc12350a0e9eb1841ff9e8d	1145605
sheet_0046	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0046/full/pct:50/0/default.jpg	48c99657c7c0df72454f2639d788258ec86cd27d2aef151ab2d1e7d2780b35f9	1225354
sheet_0047	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0047/full/pct:50/0/default.jpg	15612fc3e6297ffb79bf6fb8e431c6cc78f48a672aef79698c6b780420b62a38	1052331
sheet_0048	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0048/full/pct:50/0/default.jpg	b4907091db8826aad78b06085885dac8bd9f14d01aabe1f2c050d48c7ac4c291	860497
sheet_0049	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0049/full/pct:50/0/default.jpg	6ed399dea4c49a121afab17aafc5ccb32298f1750be099ecdb459a8b32db8b1a	1379635
sheet_0050	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0050/full/pct:50/0/default.jpg	227541c0210aac62e16be340dcc30269aad228a5be1f496c0c230693205c5347	1175550
sheet_0051	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0051/full/pct:50/0/default.jpg	2e6feb8226b22eeffb192514d141e721365dc410582e46c77c468bd3a9a21df8	1306308
sheet_0052	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0052/full/pct:50/0/default.jpg	ba51a6cab5598b5417c34660fb4e8b2df35f6471d1923bcf0cc192176e61b20a	892228
sheet_0053	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0053/full/pct:50/0/default.jpg	4833ff4ef2533471c47d54d6094dce6dc2decfc17cfcb187e31bf0382a59dc99	1138604
sheet_0054	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0054/full/pct:50/0/default.jpg	dac9c9ef75c2b1aca397f523b51e0ef79b4444c06e356e8aa639f7d9a7a3a1b5	1041206
sheet_0055	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0055/full/pct:50/0/default.jpg	937cc5652c67f88e9d235123a944a9aa60270d336acb5e4b96ffd7bf20cf9113	1340929
sheet_0056	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0056/full/pct:50/0/default.jpg	409fb5bb2b03fe619bf4b3e21f9b2edab0827c6a9710c2f00604efdd6b78829d	1264121
sheet_0057	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0057/full/pct:50/0/default.jpg	c351b9be297140b988214bfb4f44772549e3e8e526dc5dfcf0e5ea5b7fac1ff3	1269805
sheet_0058	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0058/full/pct:50/0/default.jpg	887ebe953fe22ba9686eadb9c5ccac92c5a130284f9077a05e396ab213a709fd	984928
sheet_0059	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0059/full/pct:50/0/default.jpg	1989f2ef2d98d0b108302e7f015b1d47cb59d6bc4bfc43b54bb29cc204b3f13e	1167390
sheet_0060	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0060/full/pct:50/0/default.jpg	63a814731b5c81f8a73e67e8f1196c286834c55d83b3c35ca44a12418a2e3216	1020668
sheet_0061	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0061/full/pct:50/0/default.jpg	162456171c80e58eb51651a7060a32d3d0aff624ad745dab34f0f3a97936df26	1266939
sheet_0062	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0062/full/pct:50/0/default.jpg	aa926eeb26c6f84775a918ede255ce49f97e71a3e629273dc02cbf2a625c9ae0	1208151
sheet_0063	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0063/full/pct:50/0/default.jpg	e3b52633653e8e359505bd447b26e70b063159fda80868f978228259b79e92d3	1239662
sheet_0064	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0064/full/pct:50/0/default.jpg	2aa8ca0844721480a811a5977e334a665662f5a02d8a6c10fdec0b5c6580c1ab	1127366
sheet_0065	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0065/full/pct:50/0/default.jpg	3e2e72ef9028246d2d8d18fd7a0f2f22b9d05ba0fd7fd6e864c818245a759655	1124890
sheet_0066	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0066/full/pct:50/0/default.jpg	f2fe95c7502049074d43b982b6258a6f419aee35e7d2689eb03b2e46ea4314cf	909545
sheet_0067	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0067/full/pct:50/0/default.jpg	0041b5b2b7dc6dc4da0f14a25bbad6775f214066da59c641ec7c35d431dfaea5	1374403
sheet_0068	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0068/full/pct:50/0/default.jpg	60df7fc347e3e2b9ab7121cbba6f1ebc38044cf67d0af4c82dd61013ca16bc87	1286406
sheet_0069	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0069/full/pct:50/0/default.jpg	77a0070a86d73acf1a112e6dc23f86c7e6994454666ed5cf653710be220e947d	1270024
sheet_0070	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0070/full/pct:50/0/default.jpg	e2f21a3a83ffac48d31500ebb6ba63719fca47deb028dd427c387e585d9a3128	1194660
sheet_0071	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0071/full/pct:50/0/default.jpg	1d23b0ea09b0cec683507b3f0ec2eb86959f233cca5192a8a93eff9aaf612a26	1119885
sheet_0072	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0072/full/pct:50/0/default.jpg	7bcc12fff84a2a35dce9a970fcecaff9cc2c6559e12b00e1ea42a11f6f2854b6	991587
sheet_0073	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0073/full/pct:50/0/default.jpg	a709671ebc4bb869c72b753698c888f1a99e98e48ca157241d773cbec67b6bb1	950038
sheet_0074	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0074/full/pct:50/0/default.jpg	3a22e4c36e7822b798cf492ffb97cca034dc2dffc61cf285d0b9dbfd80dc67a2	883957
sheet_0075	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0075/full/pct:50/0/default.jpg	04165410fc4e608f7db794b48b30889c6dabfc576b213a1f8e29bce5d8e11821	1331475
sheet_0076	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0076/full/pct:50/0/default.jpg	58f07c2df580f2424956596d616c95a8f89204a7259e9ccbbaf112a6e987d74e	1407661
sheet_0077	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0077/full/pct:50/0/default.jpg	90b3577a02b78e530a8e5b1ad6a5a50fafda56c04c718da2a667d64de7ab3c96	1289651
sheet_0078	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0078/full/pct:50/0/default.jpg	4768ed0afa27a43805247efe874c9054c9d43997d4a41832f20ee4fc49543452	1152342
sheet_0079	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0079/full/pct:50/0/default.jpg	567e06e0235c2ed329684c2e80ea9af9470f50fe53ed101263d4906fbdc9f60d	1032070
sheet_0080	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0080/full/pct:50/0/default.jpg	5167f4420717c8e1fcc5ea31a9350e3d0ddae3b89d2a1282b9c67a723edbfffd	1006783
sheet_0081	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0081/full/pct:50/0/default.jpg	8ae101c92260e060df82481286b516e5c3969c7a046c82c7c07dee1158fbf102	869460
sheet_0082	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0082/full/pct:50/0/default.jpg	59bf7f3477ef917dbae3336ca716880022c3cdcdd04864630076b741083502f0	864342
sheet_0083	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0083/full/pct:50/0/default.jpg	b48ad64d988967c5e7fcedf395e58aa2cfe574440bf1de1775a1149948f0cc9c	1485840
sheet_0084	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0084/full/pct:50/0/default.jpg	b6442c300e2de23e1edf1c0113d6b4c477db5c5fc2ab5cbfe3e0cfa97301b249	1097238
sheet_0085	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0085/full/pct:50/0/default.jpg	73ae1c35c3d4ebfb22156dd41e2d5decdf79d911bd9572cb0b782ac68a2a6238	1104541
sheet_0086	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0086/full/pct:50/0/default.jpg	b148ef23c62e2150ea214b0f6bfa0d2154904b2d27f3d3b01f8a94e1a56d0fd9	984527
sheet_0087	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0087/full/pct:50/0/default.jpg	ae5f1c652510e19ddd90541bb8183d0f2f52efdb3dab1082534f59c7d0dcd0fe	968754
sheet_0088	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0088/full/pct:50/0/default.jpg	efc61a8bdb9855da4c8c337b623289cd57420d9bc56ac993af8c905b8d1168ce	852783
sheet_0089	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0089/full/pct:50/0/default.jpg	a26006b4295447608caa5624221d22142d832e0b898e2f78e85d6414c1695414	780972
sheet_0090	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0090/full/pct:50/0/default.jpg	cdd0d4dee2157eb4915cba7608d90b74fe775e7623b6212a72f46e518a5119d3	728868
sheet_0091	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0091/full/pct:50/0/default.jpg	8897b8a3190b821c6d45a186332069b5858c64111d2af20d99e96fb12b8808d3	1146017
sheet_0092	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0092/full/pct:50/0/default.jpg	4a04baa645766446bbe70abf95901cd08505ae34b67231a33e866c8bfb15406b	1230990
sheet_0093	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0093/full/pct:50/0/default.jpg	6e07ff82e591bd8fccfb59fc489981dc413a10953b92a5c63a4b733d977be965	927856
sheet_0094	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0094/full/pct:50/0/default.jpg	f8c42c2c391b6593ef63f6f3a54d2f8825fe10fb4a6cb4867f65d124989426bf	729408
sheet_0095	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0095/full/pct:50/0/default.jpg	64c830bcfb7357cbeb4b65ba6abb16a8be7475feda3c85ed22ba0f53913b9b1a	704427
sheet_0096	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0096/full/pct:50/0/default.jpg	1437d78e7df57ff444cd630afadf59eaa8ca6b2a1582b614752ae582957b2b44	734196
sheet_0097	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0097/full/pct:50/0/default.jpg	cb5be341baf9329eec0ea89329bbad85a7e11ecd56b06e7130989c8dbf160056	793425
sheet_0098	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0098/full/pct:50/0/default.jpg	e2f797915ece134b9ab4351a0e4c4f459bbacc80c59e83c302e89c8e3006f1e7	883989
sheet_0099	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0099/full/pct:50/0/default.jpg	fecb52c4773196c609d63d009533bc673124514ee2f3098d076f5a770870c62c	942833
skel_0007s	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0007s/full/pct:50/0/default.jpg	3b64b234ab60c787bb07ca05c32c6b6f8c4fcc04d4c76192cb4b9b62ca75971e	853362
skel_0008s	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0008s/full/pct:50/0/default.jpg	ecbf6c57988fe165f56e2f932565adfd92798e9884ed97e1133498737549a4ab	973612
skel_0009s	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0009s/full/pct:50/0/default.jpg	51c2721e937eae0a865440bb82ab1ab2b989382e96110192cdfb5dc5db105fe7	823041
skel_0010s	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0010s/full/pct:50/0/default.jpg	67bcf44b19dccddc59efa39f8d44f126ef89729ee098463bc013f91cd7db04c3	930934
skel_0011s	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0011s/full/pct:50/0/default.jpg	ecabe63e30f52aac3090e27966c2a16948f2007daef55c6f20dd0fae8c479583	787755
skel_0012s	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0012s/full/pct:50/0/default.jpg	40a491cc847659e7a08e5a6db2eb9c9b7605bdf8d0cb0f8d63ce006f4a3010f8	998332
